id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    28.588,   379.413
           2,  0.1470265E+03, -0.4207591E+02,    49.814,  1375.815
           3,  0.1470264E+03, -0.4207583E+02,    38.343,   607.006
           4,  0.1470263E+03, -0.4207597E+02,    51.900,   970.706
           5,  0.1470265E+03, -0.4207627E+02,    28.907,   386.847
           6,  0.1470266E+03, -0.4207613E+02,    57.481,  1812.557
           7,  0.1470264E+03, -0.4207608E+02,    35.662,   524.084
           8,  0.1470264E+03, -0.4207621E+02,    61.464,  1311.318
           9,  0.1470267E+03, -0.4207636E+02,    28.017,   760.669
          10,  0.1470265E+03, -0.4207632E+02,    28.648,   411.025
          11,  0.1470265E+03, -0.4207641E+02,    26.883,   595.270
          12,  0.1470266E+03, -0.4207644E+02,    36.329,   551.152
          13,  0.1470268E+03, -0.4207596E+02,    32.435,   504.165
          14,  0.1470266E+03, -0.4207587E+02,    72.646,  1502.174
          15,  0.1470266E+03, -0.4207579E+02,   201.495,  3631.228
          16,  0.1470269E+03, -0.4207619E+02,    31.645,   518.482
          17,  0.1470267E+03, -0.4207609E+02,    70.821,  2080.624
          18,  0.1470268E+03, -0.4207632E+02,    69.514,  1777.311
          19,  0.1470269E+03, -0.4207643E+02,   295.494,  4954.601
          20,  0.1470266E+03, -0.4207600E+02,    30.829,   405.816
          21,  0.1470265E+03, -0.4207581E+02,    46.503,   779.334
          22,  0.1470267E+03, -0.4207623E+02,    30.656,   421.031
          23,  0.1470268E+03, -0.4207645E+02,    36.995,  1068.004
          24,  0.1470267E+03, -0.4207642E+02,    22.824,   600.905
          25,  0.1470267E+03, -0.4207648E+02,    34.030,   864.810
          26,  0.1469839E+03, -0.4207308E+02,     7.388,   214.453
          27,  0.1469839E+03, -0.4207307E+02,    31.302,   990.292
          28,  0.1469839E+03, -0.4207305E+02,    32.011,  1100.878
          29,  0.1469839E+03, -0.4207312E+02,     1.794,    50.694
          30,  0.1469839E+03, -0.4207311E+02,    10.336,    99.821
          31,  0.1469839E+03, -0.4207310E+02,    10.432,   107.041
          32,  0.1469839E+03, -0.4207317E+02,     1.763,    50.446
          33,  0.1469839E+03, -0.4207315E+02,    23.489,   285.730
          34,  0.1469839E+03, -0.4207314E+02,    23.901,   421.481
          35,  0.1469839E+03, -0.4207321E+02,     6.418,   241.182
          36,  0.1469839E+03, -0.4207319E+02,    10.375,   114.107
          37,  0.1469838E+03, -0.4207318E+02,    11.492,   113.889
          38,  0.1469839E+03, -0.4207324E+02,    33.613,  1067.958
          39,  0.1469838E+03, -0.4207323E+02,    37.428,  1174.660
          40,  0.1469844E+03, -0.4207325E+02,     3.950,   127.189
          41,  0.1469844E+03, -0.4207322E+02,    33.788,   548.558
          42,  0.1469843E+03, -0.4207308E+02,   531.441,  5831.169
          43,  0.1469844E+03, -0.4207326E+02,     2.639,    59.898
          44,  0.1469845E+03, -0.4207323E+02,     9.317,   275.219
          45,  0.1469845E+03, -0.4207315E+02,    14.393,   251.517
          46,  0.1469844E+03, -0.4207306E+02,    31.357,   448.871
          47,  0.1469844E+03, -0.4207329E+02,     1.477,    48.431
          48,  0.1469843E+03, -0.4207326E+02,    10.141,   120.801
          49,  0.1469844E+03, -0.4207328E+02,     5.563,    56.717
          50,  0.1469843E+03, -0.4207333E+02,     1.414,    47.042
          51,  0.1469843E+03, -0.4207330E+02,    20.523,   175.946
          52,  0.1469844E+03, -0.4207335E+02,     1.625,    31.359
          53,  0.1469844E+03, -0.4207330E+02,     1.857,    39.415
          54,  0.1469843E+03, -0.4207337E+02,     5.817,    83.349
          55,  0.1469843E+03, -0.4207334E+02,    10.612,   111.881
          56,  0.1469843E+03, -0.4207337E+02,     7.185,    50.314
          57,  0.1469843E+03, -0.4207338E+02,    29.910,   616.671
          58,  0.1469841E+03, -0.4207339E+02,   696.969,  6201.671
          59,  0.1469842E+03, -0.4207351E+02,    28.682,   372.580
          60,  0.1469843E+03, -0.4207350E+02,    11.595,   308.212
          61,  0.1469843E+03, -0.4207344E+02,     8.179,   139.671
          62,  0.1469843E+03, -0.4207339E+02,     4.122,    75.289
          63,  0.1469840E+03, -0.4207310E+02,     6.835,   123.526
          64,  0.1469840E+03, -0.4207308E+02,    29.910,   993.824
          65,  0.1469839E+03, -0.4207314E+02,     1.788,    52.112
          66,  0.1469840E+03, -0.4207312E+02,     9.879,   100.436
