id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    27.823,   380.451
           2,  0.1470265E+03, -0.4207591E+02,    49.814,  1399.722
           3,  0.1470264E+03, -0.4207583E+02,    37.364,   602.973
           4,  0.1470263E+03, -0.4207597E+02,    51.900,   979.823
           5,  0.1470265E+03, -0.4207627E+02,    29.441,   387.418
           6,  0.1470266E+03, -0.4207613E+02,    57.481,  1814.860
           7,  0.1470264E+03, -0.4207608E+02,    35.885,   520.943
           8,  0.1470264E+03, -0.4207621E+02,    61.464,  1447.425
           9,  0.1470267E+03, -0.4207636E+02,    28.017,   788.286
          10,  0.1470265E+03, -0.4207632E+02,    29.241,   392.235
          11,  0.1470265E+03, -0.4207641E+02,    26.883,   583.994
          12,  0.1470266E+03, -0.4207644E+02,    36.874,   534.149
          13,  0.1470268E+03, -0.4207596E+02,    31.425,   505.240
          14,  0.1470266E+03, -0.4207587E+02,    72.646,  1461.626
          15,  0.1470266E+03, -0.4207579E+02,   209.711,  3638.884
          16,  0.1470269E+03, -0.4207619E+02,    32.008,   519.661
          17,  0.1470267E+03, -0.4207609E+02,    70.821,  2037.240
          18,  0.1470268E+03, -0.4207632E+02,    69.514,  1761.888
          19,  0.1470269E+03, -0.4207643E+02,   334.107,  4939.716
          20,  0.1470266E+03, -0.4207600E+02,    29.971,   406.913
          21,  0.1470265E+03, -0.4207581E+02,    47.035,   774.168
          22,  0.1470267E+03, -0.4207623E+02,    31.087,   421.658
          23,  0.1470268E+03, -0.4207645E+02,    40.805,  1048.806
          24,  0.1470267E+03, -0.4207642E+02,    22.824,   575.750
          25,  0.1470267E+03, -0.4207648E+02,    34.739,   819.283
          26,  0.1469839E+03, -0.4207308E+02,     7.398,   179.902
          27,  0.1469839E+03, -0.4207307E+02,    33.360,   994.276
          28,  0.1469839E+03, -0.4207305E+02,    33.109,  1086.870
          29,  0.1469839E+03, -0.4207312E+02,     1.797,    50.706
          30,  0.1469839E+03, -0.4207311E+02,    10.886,   100.699
          31,  0.1469839E+03, -0.4207310E+02,    11.024,   114.812
          32,  0.1469839E+03, -0.4207317E+02,     1.760,    50.339
          33,  0.1469839E+03, -0.4207315E+02,    23.472,   285.693
          34,  0.1469839E+03, -0.4207314E+02,    23.901,   421.527
          35,  0.1469839E+03, -0.4207321E+02,     6.435,   243.672
          36,  0.1469839E+03, -0.4207319E+02,    11.247,   112.317
          37,  0.1469838E+03, -0.4207318E+02,    12.134,   114.774
          38,  0.1469839E+03, -0.4207324E+02,    35.792,  1016.405
          39,  0.1469838E+03, -0.4207323E+02,    38.981,  1134.820
          40,  0.1469844E+03, -0.4207325E+02,     3.898,    87.188
          41,  0.1469844E+03, -0.4207322E+02,    34.013,   608.813
          42,  0.1469843E+03, -0.4207308E+02,   530.645,  5845.872
          43,  0.1469844E+03, -0.4207326E+02,     2.632,    81.838
          44,  0.1469845E+03, -0.4207323E+02,     9.290,   457.557
          45,  0.1469845E+03, -0.4207315E+02,    14.393,   266.880
          46,  0.1469844E+03, -0.4207306E+02,    31.345,   454.125
          47,  0.1469844E+03, -0.4207329E+02,     1.471,    48.835
          48,  0.1469843E+03, -0.4207326E+02,    10.080,   115.631
          49,  0.1469844E+03, -0.4207328E+02,     5.543,    60.223
          50,  0.1469843E+03, -0.4207333E+02,     1.408,    47.427
          51,  0.1469843E+03, -0.4207330E+02,    20.821,   175.799
          52,  0.1469844E+03, -0.4207335E+02,     1.617,    31.729
          53,  0.1469844E+03, -0.4207330E+02,     1.850,    39.466
          54,  0.1469843E+03, -0.4207337E+02,     5.822,   112.579
          55,  0.1469843E+03, -0.4207334E+02,    11.486,   110.748
          56,  0.1469843E+03, -0.4207337E+02,     6.956,    49.614
          57,  0.1469843E+03, -0.4207338E+02,    31.660,   589.735
          58,  0.1469841E+03, -0.4207339E+02,   697.731,  6014.880
          59,  0.1469842E+03, -0.4207351E+02,    28.790,   368.609
          60,  0.1469843E+03, -0.4207350E+02,    11.624,  1096.227
          61,  0.1469843E+03, -0.4207344E+02,     8.186,   145.550
          62,  0.1469843E+03, -0.4207339E+02,     4.130,    92.233
          63,  0.1469840E+03, -0.4207310E+02,     6.841,   155.802
          64,  0.1469840E+03, -0.4207308E+02,    30.824,  1038.542
          65,  0.1469839E+03, -0.4207314E+02,     1.794,    52.133
          66,  0.1469840E+03, -0.4207312E+02,    10.407,    97.208
          67,  0.1469839E+03, -0.4207318E+02,     1.727,    51.150
          68,  0.1469840E+03, -0.4207317E+02,    23.056,   207.284
          69,  0.1469839E+03, -0.4207322E+02,     6.246,   207.569
          70,  0.1469839E+03, -0.4207321E+02,     8.706,    98.825
          71,  0.1469839E+03, -0.4207325E+02,    29.910,   910.663
          72,  0.1469840E+03, -0.4207311E+02,     6.361,   163.364
          73,  0.1469840E+03, -0.4207310E+02,    32.074,   954.663
          74,  0.1469840E+03, -0.4207315E+02,     1.732,    52.279
          75,  0.1469840E+03, -0.4207314E+02,    10.445,   101.579
          76,  0.1469840E+03, -0.4207319E+02,     1.663,    50.873
          77,  0.1469840E+03, -0.4207318E+02,    22.470,   235.289
          78,  0.1469840E+03, -0.4207324E+02,     6.164,   140.568
          79,  0.1469840E+03, -0.4207322E+02,     9.401,    96.633
          80,  0.1469840E+03, -0.4207326E+02,    29.910,  1012.417
          81,  0.1469841E+03, -0.4207313E+02,     6.182,   123.479
          82,  0.1469841E+03, -0.4207311E+02,    29.963,  1015.064
          83,  0.1469840E+03, -0.4207317E+02,     1.712,    52.096
          84,  0.1469841E+03, -0.4207316E+02,     9.823,   100.843
          85,  0.1469840E+03, -0.4207321E+02,     1.639,    51.899
          86,  0.1469841E+03, -0.4207320E+02,    22.723,   252.790
