id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    28.438,   493.837
           2,  0.1470265E+03, -0.4207591E+02,    48.952,  1186.683
           3,  0.1470264E+03, -0.4207583E+02,    56.059,   680.953
           4,  0.1470263E+03, -0.4207597E+02,    47.085,   924.043
           5,  0.1470265E+03, -0.4207627E+02,    35.371,   500.067
           6,  0.1470266E+03, -0.4207613E+02,    56.547,  1461.091
           7,  0.1470264E+03, -0.4207608E+02,    41.289,   604.154
           8,  0.1470264E+03, -0.4207621E+02,    48.647,  1117.472
           9,  0.1470267E+03, -0.4207636E+02,    27.336,   692.579
          10,  0.1470265E+03, -0.4207632E+02,    28.186,   458.740
          11,  0.1470265E+03, -0.4207641E+02,    22.028,   464.339
          12,  0.1470266E+03, -0.4207644E+02,    50.823,   526.396
          13,  0.1470268E+03, -0.4207596E+02,    30.433,   890.227
          14,  0.1470266E+03, -0.4207587E+02,    75.372,  1244.258
          15,  0.1470266E+03, -0.4207579E+02,   269.414,  3305.605
          16,  0.1470269E+03, -0.4207619E+02,    40.529,   851.139
          17,  0.1470267E+03, -0.4207609E+02,    75.159,  1564.624
          18,  0.1470268E+03, -0.4207632E+02,    74.307,  1413.259
          19,  0.1470269E+03, -0.4207643E+02,   434.221,  4125.884
          20,  0.1470266E+03, -0.4207600E+02,    29.763,   540.531
          21,  0.1470265E+03, -0.4207581E+02,    71.603,   794.481
          22,  0.1470267E+03, -0.4207623E+02,    38.741,   557.730
          23,  0.1470268E+03, -0.4207645E+02,    45.158,   790.332
          24,  0.1470267E+03, -0.4207642E+02,    19.044,   345.645
          25,  0.1470267E+03, -0.4207648E+02,    38.270,   551.539
          26,  0.1469839E+03, -0.4207308E+02,     1.132,    13.676
          27,  0.1469839E+03, -0.4207307E+02,    66.184,  1398.356
          28,  0.1469839E+03, -0.4207305E+02,    81.846,  1900.048
          29,  0.1469839E+03, -0.4207312E+02,     1.029,    12.444
          30,  0.1469839E+03, -0.4207311E+02,    17.431,   294.517
          31,  0.1469839E+03, -0.4207310E+02,    20.238,   308.588
          32,  0.1469839E+03, -0.4207317E+02,     1.028,    11.817
          33,  0.1469839E+03, -0.4207315E+02,    20.809,   229.712
          34,  0.1469839E+03, -0.4207314E+02,    21.486,   261.499
          35,  0.1469839E+03, -0.4207321E+02,     1.085,    11.013
          36,  0.1469839E+03, -0.4207319E+02,    24.224,   261.856
          37,  0.1469838E+03, -0.4207318E+02,    23.113,   274.996
          38,  0.1469839E+03, -0.4207324E+02,    84.344,   733.453
          39,  0.1469838E+03, -0.4207323E+02,   109.689,   910.548
          40,  0.1469844E+03, -0.4207325E+02,     0.730,    41.362
          41,  0.1469844E+03, -0.4207322E+02,    18.469,   414.036
          42,  0.1469843E+03, -0.4207308E+02,   156.318,  2756.484
          43,  0.1469844E+03, -0.4207326E+02,     1.401,    63.571
          44,  0.1469845E+03, -0.4207323E+02,     3.079,   129.378
          45,  0.1469845E+03, -0.4207315E+02,     7.650,   238.970
          46,  0.1469844E+03, -0.4207306E+02,    16.381,   847.262
          47,  0.1469844E+03, -0.4207329E+02,     0.687,    19.479
          48,  0.1469843E+03, -0.4207326E+02,     8.070,   179.881
          49,  0.1469844E+03, -0.4207328E+02,     3.370,    67.889
          50,  0.1469843E+03, -0.4207333E+02,     0.669,    16.348
          51,  0.1469843E+03, -0.4207330E+02,     6.015,   172.959
          52,  0.1469844E+03, -0.4207335E+02,     0.698,    17.594
          53,  0.1469844E+03, -0.4207330E+02,     0.878,    22.095
          54,  0.1469843E+03, -0.4207337E+02,     0.659,    15.019
          55,  0.1469843E+03, -0.4207334E+02,     5.726,   138.383
          56,  0.1469843E+03, -0.4207337E+02,     2.480,    44.155
          57,  0.1469843E+03, -0.4207338E+02,    15.107,   199.461
          58,  0.1469841E+03, -0.4207339E+02,   187.892,  2253.316
          59,  0.1469842E+03, -0.4207351E+02,    17.718,   258.853
          60,  0.1469843E+03, -0.4207350E+02,     6.626,   103.904
          61,  0.1469843E+03, -0.4207344E+02,     3.143,    47.686
          62,  0.1469843E+03, -0.4207339E+02,     1.980,    22.268
          63,  0.1469840E+03, -0.4207310E+02,     1.101,    14.670
          64,  0.1469840E+03, -0.4207308E+02,    63.378,  1211.375
          65,  0.1469839E+03, -0.4207314E+02,     1.007,    12.766
