id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    20.186,   330.636
           2,  0.1470265E+03, -0.4207591E+02,    39.159,  1185.953
           3,  0.1470264E+03, -0.4207583E+02,    34.932,   595.250
           4,  0.1470263E+03, -0.4207597E+02,    35.135,   896.502
           5,  0.1470265E+03, -0.4207627E+02,    18.568,   337.565
           6,  0.1470266E+03, -0.4207613E+02,    44.802,  1551.660
           7,  0.1470264E+03, -0.4207608E+02,    28.632,   431.553
           8,  0.1470264E+03, -0.4207621E+02,    46.667,  1065.859
           9,  0.1470267E+03, -0.4207636E+02,    21.828,   665.555
          10,  0.1470265E+03, -0.4207632E+02,    23.642,   364.650
          11,  0.1470265E+03, -0.4207641E+02,    20.511,   492.638
          12,  0.1470266E+03, -0.4207644E+02,    28.972,   503.298
          13,  0.1470268E+03, -0.4207596E+02,    21.545,   426.734
          14,  0.1470266E+03, -0.4207587E+02,    59.513,  1272.186
          15,  0.1470266E+03, -0.4207579E+02,   172.627,  3177.025
          16,  0.1470269E+03, -0.4207619E+02,    16.664,   440.192
          17,  0.1470267E+03, -0.4207609E+02,    56.372,  1693.491
          18,  0.1470268E+03, -0.4207632E+02,    53.097,  1484.554
          19,  0.1470269E+03, -0.4207643E+02,   336.188,  4711.656
          20,  0.1470266E+03, -0.4207600E+02,    21.305,   355.185
          21,  0.1470265E+03, -0.4207581E+02,    37.894,   729.194
          22,  0.1470267E+03, -0.4207623E+02,    17.244,   368.927
          23,  0.1470268E+03, -0.4207645E+02,    27.223,   804.527
          24,  0.1470267E+03, -0.4207642E+02,    17.474,   467.689
          25,  0.1470267E+03, -0.4207648E+02,    21.545,   613.667
          26,  0.1469839E+03, -0.4207308E+02,     9.891,   211.720
          27,  0.1469839E+03, -0.4207307E+02,    29.962,   850.990
          28,  0.1469839E+03, -0.4207305E+02,    30.664,   876.752
          29,  0.1469839E+03, -0.4207312E+02,     1.783,    39.645
          30,  0.1469839E+03, -0.4207311E+02,    10.185,    71.500
          31,  0.1469839E+03, -0.4207310E+02,    10.511,    82.777
          32,  0.1469839E+03, -0.4207317E+02,     1.752,    36.077
          33,  0.1469839E+03, -0.4207315E+02,    15.805,   234.256
          34,  0.1469839E+03, -0.4207314E+02,    15.819,   353.986
          35,  0.1469839E+03, -0.4207321E+02,     7.194,   400.325
          36,  0.1469839E+03, -0.4207319E+02,     9.352,    81.865
          37,  0.1469838E+03, -0.4207318E+02,    11.191,    89.469
          38,  0.1469839E+03, -0.4207324E+02,    31.776,   899.263
          39,  0.1469838E+03, -0.4207323E+02,    36.728,   924.861
          40,  0.1469844E+03, -0.4207325E+02,    11.656,    85.303
          41,  0.1469844E+03, -0.4207322E+02,    31.141,   712.620
          42,  0.1469843E+03, -0.4207308E+02,   504.278,  8612.473
          43,  0.1469844E+03, -0.4207326E+02,     4.638,    69.707
          44,  0.1469845E+03, -0.4207323E+02,     6.688,   478.824
          45,  0.1469845E+03, -0.4207315E+02,    10.040,  1476.821
          46,  0.1469844E+03, -0.4207306E+02,    21.760,   750.013
          47,  0.1469844E+03, -0.4207329E+02,     1.378,    37.648
          48,  0.1469843E+03, -0.4207326E+02,    10.645,    85.680
          49,  0.1469844E+03, -0.4207328E+02,     4.821,    58.561
          50,  0.1469843E+03, -0.4207333E+02,     1.323,    38.623
          51,  0.1469843E+03, -0.4207330E+02,    15.485,   169.595
          52,  0.1469844E+03, -0.4207335E+02,     1.435,    25.138
          53,  0.1469844E+03, -0.4207330E+02,     1.642,    33.688
          54,  0.1469843E+03, -0.4207337E+02,    11.284,   195.400
          55,  0.1469843E+03, -0.4207334E+02,    10.748,    97.576
          56,  0.1469843E+03, -0.4207337E+02,     5.807,    49.597
          57,  0.1469843E+03, -0.4207338E+02,    30.257,   706.606
          58,  0.1469841E+03, -0.4207339E+02,   469.235,  8924.386
          59,  0.1469842E+03, -0.4207351E+02,    21.105,   436.684
          60,  0.1469843E+03, -0.4207350E+02,     8.718,   221.406
          61,  0.1469843E+03, -0.4207344E+02,     6.136,   193.494
          62,  0.1469843E+03, -0.4207339E+02,     5.014,   112.723
          63,  0.1469840E+03, -0.4207310E+02,    10.280,   390.298
          64,  0.1469840E+03, -0.4207308E+02,    29.962,   828.783
          65,  0.1469839E+03, -0.4207314E+02,     1.787,    40.494
          66,  0.1469840E+03, -0.4207312E+02,     9.921,    69.288
          67,  0.1469839E+03, -0.4207318E+02,     1.719,    36.214
          68,  0.1469840E+03, -0.4207317E+02,    16.168,   173.076
          69,  0.1469839E+03, -0.4207322E+02,     7.444,   425.604
          70,  0.1469839E+03, -0.4207321E+02,     8.679,    67.383
          71,  0.1469839E+03, -0.4207325E+02,    29.910,   816.800
          72,  0.1469840E+03, -0.4207311E+02,    10.343,   425.013
          73,  0.1469840E+03, -0.4207310E+02,    29.910,   798.144
          74,  0.1469840E+03, -0.4207315E+02,     1.716,    40.041
          75,  0.1469840E+03, -0.4207314E+02,     9.729,    76.436
          76,  0.1469840E+03, -0.4207319E+02,     1.631,    36.433
          77,  0.1469840E+03, -0.4207318E+02,    15.458,   213.904
          78,  0.1469840E+03, -0.4207324E+02,     7.757,   217.503
          79,  0.1469840E+03, -0.4207322E+02,    10.218,    76.601
          80,  0.1469840E+03, -0.4207326E+02,    29.910,   756.057
          81,  0.1469841E+03, -0.4207313E+02,     9.427,   225.929
          82,  0.1469841E+03, -0.4207311E+02,    29.910,   788.125
          83,  0.1469840E+03, -0.4207317E+02,     1.689,    38.754
          84,  0.1469841E+03, -0.4207316E+02,     9.540,    80.417
          85,  0.1469840E+03, -0.4207321E+02,     1.615,    38.195
          86,  0.1469841E+03, -0.4207320E+02,    15.503,   236.916
          87,  0.1469840E+03, -0.4207325E+02,     8.083,   233.126
          88,  0.1469840E+03, -0.4207324E+02,     9.745,    83.914
          89,  0.1469840E+03, -0.4207328E+02,    29.910,   812.079
          90,  0.1469841E+03, -0.4207314E+02,     8.306,   573.619
          91,  0.1469842E+03, -0.4207313E+02,    37.764,   755.761
          92,  0.1469841E+03, -0.4207319E+02,     1.671,    37.708
          93,  0.1469841E+03, -0.4207317E+02,    13.147,    73.571
          94,  0.1469841E+03, -0.4207323E+02,     1.600,    39.271
          95,  0.1469841E+03, -0.4207322E+02,    15.522,   199.834
          96,  0.1469841E+03, -0.4207327E+02,     7.499,   157.744
          97,  0.1469841E+03, -0.4207326E+02,     9.836,    87.480
          98,  0.1469841E+03, -0.4207330E+02,    30.051,   796.902
          99,  0.1469842E+03, -0.4207316E+02,     8.608,   479.461
         100,  0.1469842E+03, -0.4207315E+02,    29.962,   748.912
