id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    29.718,   427.003
           2,  0.1470265E+03, -0.4207591E+02,    49.196,  1363.442
           3,  0.1470264E+03, -0.4207583E+02,    34.386,   562.575
           4,  0.1470263E+03, -0.4207597E+02,    53.815,   964.004
           5,  0.1470265E+03, -0.4207627E+02,    37.758,   458.667
           6,  0.1470266E+03, -0.4207613E+02,    56.684,  1707.347
           7,  0.1470264E+03, -0.4207608E+02,    32.178,   555.367
           8,  0.1470264E+03, -0.4207621E+02,    60.678,  1309.983
           9,  0.1470267E+03, -0.4207636E+02,    27.733,   755.409
          10,  0.1470265E+03, -0.4207632E+02,    28.915,   457.440
          11,  0.1470265E+03, -0.4207641E+02,    26.986,   601.223
          12,  0.1470266E+03, -0.4207644E+02,    32.125,   623.953
          13,  0.1470268E+03, -0.4207596E+02,    37.643,   503.528
          14,  0.1470266E+03, -0.4207587E+02,    75.109,  1539.492
          15,  0.1470266E+03, -0.4207579E+02,   216.024,  3074.641
          16,  0.1470269E+03, -0.4207619E+02,    52.145,   474.296
          17,  0.1470267E+03, -0.4207609E+02,    75.328,  1819.333
          18,  0.1470268E+03, -0.4207632E+02,    74.761,  1753.961
          19,  0.1470269E+03, -0.4207643E+02,   317.674,  5142.391
          20,  0.1470266E+03, -0.4207600E+02,    38.084,   439.066
          21,  0.1470265E+03, -0.4207581E+02,    47.552,   776.984
          22,  0.1470267E+03, -0.4207623E+02,    54.578,   450.144
          23,  0.1470268E+03, -0.4207645E+02,    34.306,  1027.897
          24,  0.1470267E+03, -0.4207642E+02,    22.379,   592.284
          25,  0.1470267E+03, -0.4207648E+02,    34.605,   905.078
          26,  0.1469839E+03, -0.4207308E+02,     7.666,   277.044
          27,  0.1469839E+03, -0.4207307E+02,    34.336,  1255.977
          28,  0.1469839E+03, -0.4207305E+02,    35.998,  1059.697
          29,  0.1469839E+03, -0.4207312E+02,     1.879,    73.088
          30,  0.1469839E+03, -0.4207311E+02,    11.880,   133.468
          31,  0.1469839E+03, -0.4207310E+02,    12.181,   193.486
          32,  0.1469839E+03, -0.4207317E+02,     1.836,    73.392
          33,  0.1469839E+03, -0.4207315E+02,    22.210,   288.911
          34,  0.1469839E+03, -0.4207314E+02,    22.962,   426.830
          35,  0.1469839E+03, -0.4207321E+02,     6.540,   159.301
          36,  0.1469839E+03, -0.4207319E+02,    11.485,   145.642
          37,  0.1469838E+03, -0.4207318E+02,    13.097,   149.987
          38,  0.1469839E+03, -0.4207324E+02,    37.476,  1336.482
          39,  0.1469838E+03, -0.4207323E+02,    41.498,  1495.313
          40,  0.1469844E+03, -0.4207325E+02,     4.103,   238.543
          41,  0.1469844E+03, -0.4207322E+02,    34.036,   465.549
          42,  0.1469843E+03, -0.4207308E+02,   552.963,   687.142
          43,  0.1469844E+03, -0.4207326E+02,     2.575,    99.428
          44,  0.1469845E+03, -0.4207323E+02,     8.857,   252.531
          45,  0.1469845E+03, -0.4207315E+02,    13.929,   244.384
          46,  0.1469844E+03, -0.4207306E+02,    30.250,   503.783
          47,  0.1469844E+03, -0.4207329E+02,     1.587,    72.710
          48,  0.1469843E+03, -0.4207326E+02,    10.116,   164.681
          49,  0.1469844E+03, -0.4207328E+02,     5.259,    63.233
          50,  0.1469843E+03, -0.4207333E+02,     1.532,    70.798
          51,  0.1469843E+03, -0.4207330E+02,    19.676,   193.357
          52,  0.1469844E+03, -0.4207335E+02,     1.716,    40.000
          53,  0.1469844E+03, -0.4207330E+02,     1.915,    44.724
          54,  0.1469843E+03, -0.4207337E+02,     5.829,    83.877
          55,  0.1469843E+03, -0.4207334E+02,    10.129,   128.681
          56,  0.1469843E+03, -0.4207337E+02,     7.342,    65.883
          57,  0.1469843E+03, -0.4207338E+02,    29.910,   315.568
          58,  0.1469841E+03, -0.4207339E+02,   642.004,   943.543
          59,  0.1469842E+03, -0.4207351E+02,    29.589,   379.006
          60,  0.1469843E+03, -0.4207350E+02,    11.424,   201.990
          61,  0.1469843E+03, -0.4207344E+02,     8.014,   441.631
          62,  0.1469843E+03, -0.4207339E+02,     4.178,   181.623
          63,  0.1469840E+03, -0.4207310E+02,     7.110,   194.622
          64,  0.1469840E+03, -0.4207308E+02,    31.930,  1060.787
          65,  0.1469839E+03, -0.4207314E+02,     1.879,    75.366
          66,  0.1469840E+03, -0.4207312E+02,    10.938,   150.115
          67,  0.1469839E+03, -0.4207318E+02,     1.798,    75.918
          68,  0.1469840E+03, -0.4207317E+02,    21.479,   211.906
          69,  0.1469839E+03, -0.4207322E+02,     6.235,   130.691
          70,  0.1469839E+03, -0.4207321E+02,    10.828,   155.380
          71,  0.1469839E+03, -0.4207325E+02,    31.862,   740.648
          72,  0.1469840E+03, -0.4207311E+02,     6.618,   317.555
          73,  0.1469840E+03, -0.4207310E+02,    34.991,   980.092
