id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    55.554,   771.560
           2,  0.1470265E+03, -0.4207591E+02,    49.695,   871.172
           3,  0.1470264E+03, -0.4207583E+02,    89.725,   546.408
           4,  0.1470263E+03, -0.4207597E+02,    52.186,   757.130
           5,  0.1470265E+03, -0.4207627E+02,    57.082,   709.039
           6,  0.1470266E+03, -0.4207613E+02,    57.435,  1083.120
           7,  0.1470264E+03, -0.4207608E+02,    53.675,   706.340
           8,  0.1470264E+03, -0.4207621E+02,    50.190,  1023.273
           9,  0.1470267E+03, -0.4207636E+02,    27.156,   533.135
          10,  0.1470265E+03, -0.4207632E+02,    37.087,   476.611
          11,  0.1470265E+03, -0.4207641E+02,    21.463,   357.049
          12,  0.1470266E+03, -0.4207644E+02,    54.232,   465.745
          13,  0.1470268E+03, -0.4207596E+02,   444.129,  2692.444
          14,  0.1470266E+03, -0.4207587E+02,    68.730,   851.696
          15,  0.1470266E+03, -0.4207579E+02,   330.353,  2209.110
          16,  0.1470269E+03, -0.4207619E+02,   486.907,  2932.509
          17,  0.1470267E+03, -0.4207609E+02,    68.565,  1003.951
          18,  0.1470268E+03, -0.4207632E+02,    69.906,   930.796
          19,  0.1470269E+03, -0.4207643E+02,   552.249,  2847.805
          20,  0.1470266E+03, -0.4207600E+02,    74.487,   805.798
          21,  0.1470265E+03, -0.4207581E+02,    91.071,   657.966
          22,  0.1470267E+03, -0.4207623E+02,    76.821,   845.009
          23,  0.1470268E+03, -0.4207645E+02,    55.065,   559.719
          24,  0.1470267E+03, -0.4207642E+02,    17.423,   268.893
          25,  0.1470267E+03, -0.4207648E+02,    38.169,   394.639
          26,  0.1469839E+03, -0.4207308E+02,    13.685,   284.349
          27,  0.1469839E+03, -0.4207307E+02,   190.961,  1756.836
          28,  0.1469839E+03, -0.4207305E+02,   204.930,  1798.941
          29,  0.1469839E+03, -0.4207312E+02,    16.508,   369.334
          30,  0.1469839E+03, -0.4207311E+02,    39.074,   529.774
          31,  0.1469839E+03, -0.4207310E+02,    41.131,   551.204
          32,  0.1469839E+03, -0.4207317E+02,    15.041,   363.252
          33,  0.1469839E+03, -0.4207315E+02,    36.667,   595.078
          34,  0.1469839E+03, -0.4207314E+02,    37.555,   591.817
          35,  0.1469839E+03, -0.4207321E+02,    12.287,   259.203
          36,  0.1469839E+03, -0.4207319E+02,    39.741,   523.394
          37,  0.1469838E+03, -0.4207318E+02,    42.055,   547.257
          38,  0.1469839E+03, -0.4207324E+02,   242.807,  1856.591
          39,  0.1469838E+03, -0.4207323E+02,   254.065,  1896.050
          40,  0.1469844E+03, -0.4207325E+02,    12.100,   244.489
          41,  0.1469844E+03, -0.4207322E+02,    65.406,   785.987
          42,  0.1469843E+03, -0.4207308E+02,   369.352,  3462.598
          43,  0.1469844E+03, -0.4207326E+02,     4.944,    99.247
          44,  0.1469845E+03, -0.4207323E+02,     5.564,   136.059
          45,  0.1469845E+03, -0.4207315E+02,     7.298,   169.130
          46,  0.1469844E+03, -0.4207306E+02,    15.543,   269.762
          47,  0.1469844E+03, -0.4207329E+02,    17.002,   283.150
          48,  0.1469843E+03, -0.4207326E+02,    16.584,   447.829
          49,  0.1469844E+03, -0.4207328E+02,     4.842,   121.586
          50,  0.1469843E+03, -0.4207333E+02,    15.068,   273.964
          51,  0.1469843E+03, -0.4207330E+02,    15.365,   411.055
          52,  0.1469844E+03, -0.4207335E+02,     5.245,    95.870
          53,  0.1469844E+03, -0.4207330E+02,     5.046,   112.660
          54,  0.1469843E+03, -0.4207337E+02,    19.745,   229.696
          55,  0.1469843E+03, -0.4207334E+02,    17.863,   415.390
          56,  0.1469843E+03, -0.4207337E+02,     5.395,   110.778
          57,  0.1469843E+03, -0.4207338E+02,    83.308,   720.766
          58,  0.1469841E+03, -0.4207339E+02,   505.634,  4109.365
          59,  0.1469842E+03, -0.4207351E+02,    24.694,   191.822
          60,  0.1469843E+03, -0.4207350E+02,     9.148,   102.212
          61,  0.1469843E+03, -0.4207344E+02,     6.052,    90.501
          62,  0.1469843E+03, -0.4207339E+02,     5.200,   100.808
          63,  0.1469840E+03, -0.4207310E+02,    14.438,   290.356
          64,  0.1469840E+03, -0.4207308E+02,   191.889,  1752.477
          65,  0.1469839E+03, -0.4207314E+02,    17.297,   378.052
          66,  0.1469840E+03, -0.4207312E+02,    37.536,   520.777
          67,  0.1469839E+03, -0.4207318E+02,    15.871,   370.922
          68,  0.1469840E+03, -0.4207317E+02,    34.448,   538.786
          69,  0.1469839E+03, -0.4207322E+02,    13.308,   264.820
          70,  0.1469839E+03, -0.4207321E+02,    38.139,   498.180
          71,  0.1469839E+03, -0.4207325E+02,   210.385,  1664.769
          72,  0.1469840E+03, -0.4207311E+02,    14.705,   287.880
          73,  0.1469840E+03, -0.4207310E+02,   194.100,  1749.621
          74,  0.1469840E+03, -0.4207315E+02,    17.501,   375.263
          75,  0.1469840E+03, -0.4207314E+02,    38.451,   527.642
          76,  0.1469840E+03, -0.4207319E+02,    16.272,   369.870
          77,  0.1469840E+03, -0.4207318E+02,    34.832,   549.474
          78,  0.1469840E+03, -0.4207324E+02,    14.024,   265.836
          79,  0.1469840E+03, -0.4207322E+02,    38.552,   501.925
          80,  0.1469840E+03, -0.4207326E+02,   209.833,  1667.038
          81,  0.1469841E+03, -0.4207313E+02,    15.214,   286.828
          82,  0.1469841E+03, -0.4207311E+02,   196.214,  1739.617
          83,  0.1469840E+03, -0.4207317E+02,    17.802,   374.509
          84,  0.1469841E+03, -0.4207316E+02,    38.420,   533.357
          85,  0.1469840E+03, -0.4207321E+02,    16.782,   371.800
          86,  0.1469841E+03, -0.4207320E+02,    36.274,   554.492
          87,  0.1469840E+03, -0.4207325E+02,    14.291,   264.189
          88,  0.1469840E+03, -0.4207324E+02,    39.567,   509.165
          89,  0.1469840E+03, -0.4207328E+02,   215.062,  1688.340
          90,  0.1469841E+03, -0.4207314E+02,    15.955,   289.116
          91,  0.1469842E+03, -0.4207313E+02,   180.968,  1623.061
          92,  0.1469841E+03, -0.4207319E+02,    18.154,   374.289
          93,  0.1469841E+03, -0.4207317E+02,    37.675,   517.289
          94,  0.1469841E+03, -0.4207323E+02,    17.343,   374.367
          95,  0.1469841E+03, -0.4207322E+02,    35.080,   534.361
          96,  0.1469841E+03, -0.4207327E+02,    15.214,   266.314
          97,  0.1469841E+03, -0.4207326E+02,    38.367,   502.175
          98,  0.1469841E+03, -0.4207330E+02,   217.092,  1682.700
          99,  0.1469842E+03, -0.4207316E+02,    16.797,   288.778
         100,  0.1469842E+03, -0.4207315E+02,   171.922,  1544.732
         101,  0.1469842E+03, -0.4207320E+02,    18.304,   375.356
         102,  0.1469842E+03, -0.4207319E+02,    34.854,   492.565
         103,  0.1469841E+03, -0.4207324E+02,    17.058,   371.356
         104,  0.1469842E+03, -0.4207323E+02,    34.121,   514.864
         105,  0.1469841E+03, -0.4207329E+02,    15.820,   266.616
         106,  0.1469841E+03, -0.4207327E+02,    37.134,   491.039
         107,  0.1469841E+03, -0.4207331E+02,   215.888,  1659.296
         108,  0.1469842E+03, -0.4207318E+02,    17.722,   292.866
         109,  0.1469843E+03, -0.4207317E+02,   174.873,  1494.326
         110,  0.1469842E+03, -0.4207322E+02,    18.833,   373.896
         111,  0.1469842E+03, -0.4207321E+02,    34.617,   489.454
         112,  0.1469842E+03, -0.4207326E+02,    17.570,   374.179
         113,  0.1469842E+03, -0.4207325E+02,    31.805,   498.800
         114,  0.1469842E+03, -0.4207330E+02,    16.486,   266.642
         115,  0.1469842E+03, -0.4207329E+02,    34.860,   471.542
         116,  0.1469842E+03, -0.4207333E+02,   193.453,  1510.441
         117,  0.1469843E+03, -0.4207320E+02,    18.367,   294.864
         118,  0.1469843E+03, -0.4207320E+02,   147.793,  1435.457
         119,  0.1469843E+03, -0.4207324E+02,    18.910,   373.200
         120,  0.1469843E+03, -0.4207323E+02,    26.403,   478.743
         121,  0.1469842E+03, -0.4207328E+02,    17.596,   370.464
         122,  0.1469843E+03, -0.4207327E+02,    23.777,   482.200
         123,  0.1469842E+03, -0.4207332E+02,    17.476,   271.633
         124,  0.1469842E+03, -0.4207331E+02,    27.952,   456.441
         125,  0.1469842E+03, -0.4207335E+02,   156.974,  1410.942
         126,  0.1469843E+03, -0.4207323E+02,    18.847,   301.338
         127,  0.1469843E+03, -0.4207327E+02,    18.336,   357.912
         128,  0.1469843E+03, -0.4207331E+02,    16.988,   359.359
         129,  0.1469843E+03, -0.4207335E+02,    18.790,   281.212
         130,  0.1469834E+03, -0.4207297E+02,    12.470,   310.261
         131,  0.1469835E+03, -0.4207295E+02,   242.195,  2022.724
         132,  0.1469834E+03, -0.4207294E+02,   242.454,  1993.476
         133,  0.1469834E+03, -0.4207302E+02,    16.870,   425.523
         134,  0.1469834E+03, -0.4207300E+02,    41.967,   603.323
         135,  0.1469834E+03, -0.4207299E+02,    41.176,   587.080
         136,  0.1469834E+03, -0.4207306E+02,    16.918,   418.009
         137,  0.1469834E+03, -0.4207305E+02,    39.927,   645.008
         138,  0.1469834E+03, -0.4207303E+02,    40.297,   630.509
         139,  0.1469834E+03, -0.4207311E+02,    13.016,   306.902
         140,  0.1469834E+03, -0.4207310E+02,    42.412,   585.663
         141,  0.1469833E+03, -0.4207308E+02,    43.328,   570.834
         142,  0.1469834E+03, -0.4207314E+02,   218.847,  1875.942
         143,  0.1469833E+03, -0.4207313E+02,   225.140,  1856.883
         144,  0.1469835E+03, -0.4207298E+02,    12.167,   300.343
         145,  0.1469835E+03, -0.4207296E+02,   243.969,  2019.621
         146,  0.1469834E+03, -0.4207303E+02,    16.382,   411.741
         147,  0.1469835E+03, -0.4207301E+02,    45.946,   617.588
         148,  0.1469834E+03, -0.4207308E+02,    15.932,   405.462
         149,  0.1469835E+03, -0.4207306E+02,    42.561,   650.549
         150,  0.1469834E+03, -0.4207313E+02,    12.166,   295.211
         151,  0.1469834E+03, -0.4207311E+02,    46.633,   608.638
         152,  0.1469834E+03, -0.4207316E+02,   271.750,  2002.594
         153,  0.1469835E+03, -0.4207299E+02,    12.451,   299.622
         154,  0.1469836E+03, -0.4207297E+02,   245.847,  2030.423
         155,  0.1469835E+03, -0.4207304E+02,    16.451,   409.837
         156,  0.1469835E+03, -0.4207302E+02,    46.879,   617.391
         157,  0.1469835E+03, -0.4207309E+02,    15.640,   403.470
         158,  0.1469835E+03, -0.4207307E+02,    42.781,   655.553
         159,  0.1469835E+03, -0.4207314E+02,    11.795,   290.856
         160,  0.1469835E+03, -0.4207312E+02,    47.046,   602.944
         161,  0.1469835E+03, -0.4207317E+02,   279.160,  2051.929
         162,  0.1469836E+03, -0.4207300E+02,    12.551,   299.080
         163,  0.1469836E+03, -0.4207298E+02,   243.049,  2029.128
         164,  0.1469836E+03, -0.4207305E+02,    16.655,   408.459
         165,  0.1469836E+03, -0.4207303E+02,    46.291,   615.809
         166,  0.1469835E+03, -0.4207310E+02,    15.422,   398.430
         167,  0.1469836E+03, -0.4207308E+02,    42.547,   652.782
         168,  0.1469835E+03, -0.4207315E+02,    11.698,   288.855
         169,  0.1469836E+03, -0.4207313E+02,    47.082,   604.609
         170,  0.1469835E+03, -0.4207318E+02,   275.374,  2031.445
         171,  0.1469836E+03, -0.4207301E+02,    12.980,   300.322
         172,  0.1469837E+03, -0.4207299E+02,   219.555,  1934.465
         173,  0.1469836E+03, -0.4207306E+02,    16.790,   405.794
         174,  0.1469837E+03, -0.4207304E+02,    44.006,   597.455
         175,  0.1469836E+03, -0.4207311E+02,    15.485,   398.727
         176,  0.1469836E+03, -0.4207309E+02,    40.741,   637.241
         177,  0.1469836E+03, -0.4207316E+02,    12.008,   288.379
         178,  0.1469836E+03, -0.4207314E+02,    45.822,   590.147
         179,  0.1469836E+03, -0.4207319E+02,   275.205,  2025.411
         180,  0.1469837E+03, -0.4207302E+02,    13.160,   298.825
         181,  0.1469837E+03, -0.4207301E+02,   216.273,  1929.617
         182,  0.1469837E+03, -0.4207307E+02,    17.081,   404.953
         183,  0.1469837E+03, -0.4207306E+02,    42.993,   575.522
         184,  0.1469837E+03, -0.4207312E+02,    15.428,   394.755
         185,  0.1469837E+03, -0.4207310E+02,    40.141,   624.586
         186,  0.1469836E+03, -0.4207317E+02,    12.049,   284.310
         187,  0.1469837E+03, -0.4207315E+02,    44.918,   579.500
         188,  0.1469837E+03, -0.4207320E+02,   269.032,  1990.186
         189,  0.1469837E+03, -0.4207304E+02,    13.358,   296.348
         190,  0.1469838E+03, -0.4207302E+02,   209.345,  1867.280
         191,  0.1469837E+03, -0.4207309E+02,    16.975,   397.019
         192,  0.1469838E+03, -0.4207307E+02,    42.735,   570.430
         193,  0.1469837E+03, -0.4207313E+02,    15.308,   389.261
         194,  0.1469837E+03, -0.4207311E+02,    39.695,   616.787
         195,  0.1469837E+03, -0.4207318E+02,    12.210,   282.479
         196,  0.1469837E+03, -0.4207316E+02,    43.894,   565.990
         197,  0.1469837E+03, -0.4207321E+02,   265.262,  1955.030
         198,  0.1469838E+03, -0.4207305E+02,    13.472,   292.834
         199,  0.1469838E+03, -0.4207304E+02,   208.912,  1845.048
         200,  0.1469838E+03, -0.4207310E+02,    17.187,   394.545
         201,  0.1469838E+03, -0.4207308E+02,    41.365,   554.643
         202,  0.1469838E+03, -0.4207314E+02,    15.642,   390.655
         203,  0.1469838E+03, -0.4207313E+02,    38.540,   603.421
         204,  0.1469837E+03, -0.4207319E+02,    12.591,   282.478
         205,  0.1469838E+03, -0.4207317E+02,    42.642,   553.441
         206,  0.1469838E+03, -0.4207322E+02,   261.505,  1933.103
         207,  0.1469839E+03, -0.4207307E+02,    13.887,   293.706
         208,  0.1469838E+03, -0.4207311E+02,    17.310,   391.522
         209,  0.1469838E+03, -0.4207315E+02,    15.726,   385.742
         210,  0.1469838E+03, -0.4207320E+02,    12.824,   278.991
         211,  0.1469828E+03, -0.4207284E+02,    13.778,   334.495
         212,  0.1469828E+03, -0.4207283E+02,   210.529,  1918.298
         213,  0.1469828E+03, -0.4207281E+02,   144.773,  1607.923
         214,  0.1469827E+03, -0.4207289E+02,    19.184,   478.368
         215,  0.1469828E+03, -0.4207287E+02,    38.912,   595.435
         216,  0.1469827E+03, -0.4207285E+02,    27.198,   506.093
         217,  0.1469827E+03, -0.4207293E+02,    20.005,   480.741
         218,  0.1469828E+03, -0.4207292E+02,    38.591,   634.917
         219,  0.1469827E+03, -0.4207289E+02,    28.403,   599.155
         220,  0.1469827E+03, -0.4207298E+02,    14.955,   366.654
         221,  0.1469827E+03, -0.4207296E+02,    42.332,   602.366
         222,  0.1469827E+03, -0.4207294E+02,    33.022,   550.368
         223,  0.1469827E+03, -0.4207301E+02,   209.113,  1815.198
         224,  0.1469826E+03, -0.4207298E+02,   169.412,  1664.227
         225,  0.1469828E+03, -0.4207286E+02,    13.255,   338.793
         226,  0.1469829E+03, -0.4207284E+02,   220.043,  2005.330
         227,  0.1469828E+03, -0.4207290E+02,    17.977,   465.941
         228,  0.1469829E+03, -0.4207289E+02,    41.839,   612.102
         229,  0.1469828E+03, -0.4207295E+02,    17.735,   461.731
         230,  0.1469828E+03, -0.4207293E+02,    40.941,   641.335
         231,  0.1469827E+03, -0.4207300E+02,    12.807,   346.602
         232,  0.1469828E+03, -0.4207298E+02,    44.053,   606.689
         233,  0.1469828E+03, -0.4207303E+02,   248.422,  1970.780
         234,  0.1469829E+03, -0.4207287E+02,    12.801,   330.927
         235,  0.1469829E+03, -0.4207285E+02,   214.682,  1975.547
         236,  0.1469829E+03, -0.4207292E+02,    17.458,   453.927
         237,  0.1469829E+03, -0.4207290E+02,    42.594,   594.894
