id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    20.288,   329.870
           2,  0.1470265E+03, -0.4207591E+02,    38.285,  1219.613
           3,  0.1470264E+03, -0.4207583E+02,    43.923,   602.252
           4,  0.1470263E+03, -0.4207597E+02,    34.519,   834.222
           5,  0.1470265E+03, -0.4207627E+02,    15.194,   335.639
           6,  0.1470266E+03, -0.4207613E+02,    43.901,  1537.733
           7,  0.1470264E+03, -0.4207608E+02,    29.265,   454.732
           8,  0.1470264E+03, -0.4207621E+02,    46.199,  1068.677
           9,  0.1470267E+03, -0.4207636E+02,    21.392,   725.898
          10,  0.1470265E+03, -0.4207632E+02,    19.296,   359.363
          11,  0.1470265E+03, -0.4207641E+02,    20.274,   497.628
          12,  0.1470266E+03, -0.4207644E+02,    36.638,   524.800
          13,  0.1470268E+03, -0.4207596E+02,    21.630,   472.911
          14,  0.1470266E+03, -0.4207587E+02,    57.891,  1339.348
          15,  0.1470266E+03, -0.4207579E+02,   248.673,  3444.186
          16,  0.1470269E+03, -0.4207619E+02,    14.586,   481.445
          17,  0.1470267E+03, -0.4207609E+02,    54.932,  1783.362
          18,  0.1470268E+03, -0.4207632E+02,    51.797,  1561.334
          19,  0.1470269E+03, -0.4207643E+02,   386.556,  4315.373
          20,  0.1470266E+03, -0.4207600E+02,    21.383,   358.280
          21,  0.1470265E+03, -0.4207581E+02,    58.072,   764.567
          22,  0.1470267E+03, -0.4207623E+02,    14.938,   371.481
          23,  0.1470268E+03, -0.4207645E+02,    44.721,   942.728
          24,  0.1470267E+03, -0.4207642E+02,    17.416,   527.785
          25,  0.1470267E+03, -0.4207648E+02,    37.211,   688.873
          26,  0.1469839E+03, -0.4207308E+02,     6.011,   235.272
          27,  0.1469839E+03, -0.4207307E+02,    29.910,  1112.409
          28,  0.1469839E+03, -0.4207305E+02,    34.768,  1222.824
          29,  0.1469839E+03, -0.4207312E+02,     1.770,    79.664
          30,  0.1469839E+03, -0.4207311E+02,     9.668,   126.055
          31,  0.1469839E+03, -0.4207310E+02,    11.746,   136.721
          32,  0.1469839E+03, -0.4207317E+02,     1.723,    78.121
          33,  0.1469839E+03, -0.4207315E+02,    23.125,   317.358
          34,  0.1469839E+03, -0.4207314E+02,    25.180,   422.707
          35,  0.1469839E+03, -0.4207321E+02,     5.809,   195.550
          36,  0.1469839E+03, -0.4207319E+02,    10.662,   143.009
          37,  0.1469838E+03, -0.4207318E+02,    11.797,   142.389
          38,  0.1469839E+03, -0.4207324E+02,    34.892,  1196.882
          39,  0.1469838E+03, -0.4207323E+02,    37.522,  1283.027
          40,  0.1469844E+03, -0.4207325E+02,     3.804,    85.318
          41,  0.1469844E+03, -0.4207322E+02,    29.962,   580.177
          42,  0.1469843E+03, -0.4207308E+02,   529.550,  3698.721
          43,  0.1469844E+03, -0.4207326E+02,     2.636,    72.479
          44,  0.1469845E+03, -0.4207323E+02,     6.584,   236.921
          45,  0.1469845E+03, -0.4207315E+02,     9.744,   280.638
          46,  0.1469844E+03, -0.4207306E+02,    21.116,   492.068
          47,  0.1469844E+03, -0.4207329E+02,     1.344,    73.263
          48,  0.1469843E+03, -0.4207326E+02,     9.215,   156.379
          49,  0.1469844E+03, -0.4207328E+02,     4.782,    68.581
          50,  0.1469843E+03, -0.4207333E+02,     1.290,    71.235
          51,  0.1469843E+03, -0.4207330E+02,    16.202,   216.241
          52,  0.1469844E+03, -0.4207335E+02,     1.386,    44.027
          53,  0.1469844E+03, -0.4207330E+02,     1.593,    55.405
          54,  0.1469843E+03, -0.4207337E+02,     5.604,   104.429
          55,  0.1469843E+03, -0.4207334E+02,    13.817,   166.902
          56,  0.1469843E+03, -0.4207337E+02,     5.727,    63.725
          57,  0.1469843E+03, -0.4207338E+02,    64.586,   579.780
          58,  0.1469841E+03, -0.4207339E+02,   454.539,  3821.502
          59,  0.1469842E+03, -0.4207351E+02,    21.100,   348.402
          60,  0.1469843E+03, -0.4207350E+02,     8.638,   192.893
          61,  0.1469843E+03, -0.4207344E+02,     6.087,   159.656
          62,  0.1469843E+03, -0.4207339E+02,     4.017,    72.453
          63,  0.1469840E+03, -0.4207310E+02,     6.391,   226.327
          64,  0.1469840E+03, -0.4207308E+02,    29.910,  1077.570
          65,  0.1469839E+03, -0.4207314E+02,     1.761,    81.950
          66,  0.1469840E+03, -0.4207312E+02,     8.966,   132.759
          67,  0.1469839E+03, -0.4207318E+02,     1.690,    79.744
          68,  0.1469840E+03, -0.4207317E+02,    21.314,   254.438
          69,  0.1469839E+03, -0.4207322E+02,     6.053,   156.119
          70,  0.1469839E+03, -0.4207321E+02,     9.857,   124.244
          71,  0.1469839E+03, -0.4207325E+02,    29.931,  1094.133
          72,  0.1469840E+03, -0.4207311E+02,     6.419,   309.377
          73,  0.1469840E+03, -0.4207310E+02,    29.910,  1106.657
          74,  0.1469840E+03, -0.4207315E+02,     1.695,    81.761
