id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.1470265E+03, -0.4207604E+02,    28.386,   371.069
           2,  0.1470265E+03, -0.4207591E+02,    48.934,  1314.716
           3,  0.1470264E+03, -0.4207583E+02,    36.528,   622.519
           4,  0.1470263E+03, -0.4207597E+02,    53.271,   980.414
           5,  0.1470265E+03, -0.4207627E+02,    36.043,   394.047
           6,  0.1470266E+03, -0.4207613E+02,    56.451,  1697.543
           7,  0.1470264E+03, -0.4207608E+02,    40.341,   511.021
           8,  0.1470264E+03, -0.4207621E+02,    60.639,  1363.969
           9,  0.1470267E+03, -0.4207636E+02,    27.629,   729.779
          10,  0.1470265E+03, -0.4207632E+02,    30.565,   408.431
          11,  0.1470265E+03, -0.4207641E+02,    26.908,   615.102
          12,  0.1470266E+03, -0.4207644E+02,    38.910,   564.516
          13,  0.1470268E+03, -0.4207596E+02,    31.609,   493.125
          14,  0.1470266E+03, -0.4207587E+02,    74.861,  1588.038
          15,  0.1470266E+03, -0.4207579E+02,   189.372,  3667.827
          16,  0.1470269E+03, -0.4207619E+02,    42.929,   439.599
          17,  0.1470267E+03, -0.4207609E+02,    74.531,  2037.076
          18,  0.1470268E+03, -0.4207632E+02,    73.730,  1748.830
          19,  0.1470269E+03, -0.4207643E+02,   322.086,  5536.142
          20,  0.1470266E+03, -0.4207600E+02,    31.009,   394.964
          21,  0.1470265E+03, -0.4207581E+02,    46.861,   843.567
          22,  0.1470267E+03, -0.4207623E+02,    40.486,   394.523
          23,  0.1470268E+03, -0.4207645E+02,    34.223,  1060.433
          24,  0.1470267E+03, -0.4207642E+02,    22.375,   619.123
          25,  0.1470267E+03, -0.4207648E+02,    35.694,   908.962
          26,  0.1469839E+03, -0.4207308E+02,     7.407,   267.782
          27,  0.1469839E+03, -0.4207307E+02,    32.007,  1052.270
          28,  0.1469839E+03, -0.4207305E+02,    31.361,  1046.322
          29,  0.1469839E+03, -0.4207312E+02,     1.800,    50.405
          30,  0.1469839E+03, -0.4207311E+02,    10.729,    96.978
          31,  0.1469839E+03, -0.4207310E+02,    10.416,   114.533
          32,  0.1469839E+03, -0.4207317E+02,     1.758,    50.488
          33,  0.1469839E+03, -0.4207315E+02,    23.496,   286.496
          34,  0.1469839E+03, -0.4207314E+02,    23.901,   421.462
          35,  0.1469839E+03, -0.4207321E+02,     6.460,   141.841
          36,  0.1469839E+03, -0.4207319E+02,    10.552,   110.535
          37,  0.1469838E+03, -0.4207318E+02,    12.522,   111.603
          38,  0.1469839E+03, -0.4207324E+02,    33.634,  1048.240
          39,  0.1469838E+03, -0.4207323E+02,    39.109,  1148.432
          40,  0.1469844E+03, -0.4207325E+02,     3.943,    97.809
          41,  0.1469844E+03, -0.4207322E+02,    34.048,   532.298
          42,  0.1469843E+03, -0.4207308E+02,   537.345,  5846.294
          43,  0.1469844E+03, -0.4207326E+02,     2.643,    60.923
          44,  0.1469845E+03, -0.4207323E+02,     9.310,   266.129
          45,  0.1469845E+03, -0.4207315E+02,    14.386,   300.738
          46,  0.1469844E+03, -0.4207306E+02,    31.355,  3040.506
          47,  0.1469844E+03, -0.4207329E+02,     1.457,    47.776
          48,  0.1469843E+03, -0.4207326E+02,    10.089,   121.369
          49,  0.1469844E+03, -0.4207328E+02,     5.570,    60.051
          50,  0.1469843E+03, -0.4207333E+02,     1.395,    46.256
          51,  0.1469843E+03, -0.4207330E+02,    20.628,   178.760
          52,  0.1469844E+03, -0.4207335E+02,     1.598,    28.894
          53,  0.1469844E+03, -0.4207330E+02,     1.827,    35.850
          54,  0.1469843E+03, -0.4207337E+02,     5.813,   112.165
          55,  0.1469843E+03, -0.4207334E+02,    10.842,   115.878
          56,  0.1469843E+03, -0.4207337E+02,     7.182,    48.666
          57,  0.1469843E+03, -0.4207338E+02,    29.910,   555.298
